hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-21 13:00:00,52,13,61.52,18.92,4.449,9.79,9.75,9.83,4.17
2026-08-21 13:15:00,53,13,61.62,19.06,4.597,9.67,9.62,9.71,4.11
2026-08-21 13:30:00,54,13,61.7,19.19,4.726,11.17,11.12,11.23,4.75
2026-08-21 13:45:00,55,13,65.1,19.38,4.917,9.76,9.65,9.87,4.46
2026-08-21 14:00:00,56,14,61.71,19.2,4.731,11.16,11.11,11.21,4.74
2026-08-21 14:15:00,57,14,65.21,19.56,5.091,10.48,10.37,10.6,4.79
2026-08-21 14:30:00,58,14,65.45,19.93,5.465,9.75,9.63,9.86,4.44
2026-08-21 14:45:00,59,14,62.5,20.37,5.906,11.09,11.02,11.16,4.67
2026-08-21 15:00:00,60,15,78.77,20.49,6.02,10.45,10.02,10.91,6.09
2026-08-21 15:15:00,61,15,85.51,21.02,6.557,10.57,9.99,11.19,6.82
2026-08-21 15:30:00,62,15,88.95,21.47,7.002,10.42,9.77,11.12,7.03
2026-08-21 15:45:00,63,15,95.61,22.03,7.561,10.32,9.54,11.17,7.6
2026-08-21 16:00:00,64,16,105.3,22.29,7.822,10.23,9.26,11.3,8.49
2026-08-21 16:15:00,65,16,102.3,22.8,8.333,10.28,9.37,11.29,8.17
2026-08-21 16:30:00,66,16,99.29,23.22,8.755,10.08,9.24,11.0,7.67
2026-08-21 16:45:00,67,16,96.32,23.7,9.233,10.16,9.37,11.01,7.38
2026-08-21 17:00:00,68,17,150.0,24.66,10.193,17.26,14.59,20.41,21.63
2026-08-21 17:15:00,69,17,150.0,24.94,10.475,13.84,11.7,16.37,17.31
2026-08-21 17:30:00,70,17,150.0,25.28,10.81,15.11,12.78,17.87,18.85
2026-08-21 17:45:00,71,17,150.0,25.64,11.169,16.01,13.54,18.94,19.91
2026-08-21 18:00:00,72,18,150.0,26.77,12.304,17.5,14.8,20.7,21.57
2026-08-21 18:15:00,73,18,150.0,26.81,12.339,13.49,11.41,15.96,16.62
2026-08-21 18:30:00,74,18,150.0,26.98,12.511,11.77,9.96,13.92,14.48
2026-08-21 18:45:00,75,18,150.0,27.08,12.61,11.76,9.94,13.9,14.45
2026-08-21 19:00:00,76,19,137.8,28.01,13.539,10.37,8.96,11.99,11.38
2026-08-21 19:15:00,77,19,150.0,27.83,13.364,10.87,9.19,12.85,13.28
2026-08-21 19:30:00,78,19,27.72,27.72,13.254,7.52,7.1,7.97,0.0
2026-08-21 19:45:00,79,19,27.74,27.74,13.275,5.9,5.57,6.25,0.0
2026-08-21 20:00:00,80,20,55.36,27.89,13.423,10.42,10.38,10.46,2.86
2026-08-21 20:15:00,81,20,49.03,27.61,13.142,10.22,10.11,10.33,2.19
2026-08-21 20:30:00,82,20,45.77,27.38,12.914,11.09,10.94,11.25,2.04
2026-08-21 20:45:00,83,20,48.55,27.03,12.56,10.12,10.01,10.24,2.18
2026-08-21 21:00:00,84,21,51.41,26.76,12.291,10.52,10.44,10.61,2.59
2026-08-21 21:15:00,85,21,47.96,26.32,11.849,10.58,10.46,10.71,2.29
2026-08-21 21:30:00,86,21,47.73,26.04,11.572,10.64,10.51,10.76,2.31
2026-08-21 21:45:00,87,21,47.42,25.66,11.198,10.5,10.37,10.63,2.28
2026-08-21 22:00:00,88,22,41.05,25.48,11.015,10.33,10.13,10.53,1.61
2026-08-21 22:15:00,89,22,31.31,25.06,10.599,10.71,10.4,11.03,0.67
2026-08-21 22:30:00,90,22,24.85,24.85,10.386,7.57,7.3,7.85,0.0
2026-08-21 22:45:00,91,22,24.51,24.51,10.045,9.6,9.25,9.96,0.0
2026-08-21 23:00:00,92,23,33.78,24.36,9.894,10.93,10.64,11.23,1.03
2026-08-21 23:15:00,93,23,24.1,24.1,9.637,7.91,7.62,8.21,0.0
2026-08-21 23:30:00,94,23,23.92,23.92,9.456,8.36,8.05,8.67,0.0
2026-08-21 23:45:00,95,23,23.72,23.72,9.258,9.71,9.35,10.08,0.0
