hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-13 15:30:00,62,15,92.16,21.47,7.002,6.84,5.63,8.32,4.84
2026-06-13 15:45:00,63,15,92.41,22.03,7.561,6.41,5.27,7.81,4.51
2026-06-13 16:00:00,64,16,89.34,22.29,7.822,6.68,5.59,7.99,4.48
2026-06-13 16:15:00,65,16,92.76,22.8,8.333,6.55,5.37,7.99,4.59
2026-06-13 16:30:00,66,16,89.78,23.22,8.755,6.52,5.44,7.81,4.34
2026-06-13 16:45:00,67,16,86.85,23.7,9.233,6.55,5.56,7.72,4.14
2026-06-13 17:00:00,68,17,150.0,24.66,10.193,10.04,6.69,15.08,12.59
2026-06-13 17:15:00,69,17,150.0,24.94,10.475,9.5,6.33,14.27,11.88
2026-06-13 17:30:00,70,17,121.94,25.28,10.81,8.09,6.11,10.72,7.82
2026-06-13 17:45:00,71,17,150.0,25.64,11.169,9.16,6.1,13.76,11.39
2026-06-13 18:00:00,72,18,134.6,26.77,12.304,8.48,6.05,11.89,9.15
2026-06-13 18:15:00,73,18,140.76,26.81,12.339,8.7,6.04,12.54,9.92
2026-06-13 18:30:00,74,18,150.0,26.98,12.511,9.17,6.11,13.78,11.29
2026-06-13 18:45:00,75,18,150.0,27.08,12.61,9.93,6.61,14.91,12.21
2026-06-13 19:00:00,76,19,146.95,28.01,13.539,9.05,6.11,13.41,10.77
2026-06-13 19:15:00,77,19,101.13,27.83,13.364,7.2,5.96,8.69,5.28
2026-06-13 19:30:00,78,19,82.75,27.72,13.254,6.6,5.93,7.34,3.63
2026-06-13 19:45:00,79,19,104.15,27.74,13.275,7.37,6.03,9.02,5.63
2026-06-13 20:00:00,80,20,64.52,27.89,13.423,6.24,6.15,6.34,2.29
2026-06-13 20:15:00,81,20,64.33,27.61,13.142,5.78,5.7,5.87,2.12
2026-06-13 20:30:00,82,20,67.23,27.38,12.914,5.74,5.61,5.87,2.29
2026-06-13 20:45:00,83,20,66.99,27.03,12.56,5.58,5.45,5.7,2.23
2026-06-13 21:00:00,84,21,63.73,26.76,12.291,5.46,5.39,5.53,2.02
2026-06-13 21:15:00,85,21,54.14,26.32,11.849,5.5,5.42,5.57,1.53
2026-06-13 21:30:00,86,21,50.83,26.04,11.572,6.25,6.11,6.4,1.55
2026-06-13 21:45:00,87,21,53.64,25.66,11.198,5.9,5.82,5.99,1.65
2026-06-13 22:00:00,88,22,53.5,25.48,11.015,5.5,5.42,5.59,1.54
2026-06-13 22:15:00,89,22,53.18,25.06,10.599,5.81,5.72,5.91,1.63
2026-06-13 22:30:00,90,22,49.88,24.85,10.386,5.62,5.48,5.76,1.41
2026-06-13 22:45:00,91,22,37.06,24.51,10.045,5.81,5.46,6.17,0.73
2026-06-13 23:00:00,92,23,33.78,24.36,9.894,6.21,5.79,6.66,0.59
2026-06-13 23:15:00,93,23,39.84,24.1,9.637,5.42,5.14,5.72,0.85
2026-06-13 23:30:00,94,23,39.68,23.92,9.456,6.02,5.7,6.35,0.95
2026-06-13 23:45:00,95,23,36.35,23.72,9.258,5.58,5.24,5.94,0.7
