hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-16 07:45:00,31,7,25.71,25.71,11.243,3.7,3.43,3.99,0.0
2026-08-16 08:00:00,32,8,26.15,26.15,11.68,7.51,6.96,8.09,0.0
2026-08-16 08:15:00,33,8,25.59,25.59,11.12,9.95,9.22,10.74,0.0
2026-08-16 08:30:00,34,8,25.11,25.11,10.64,13.2,12.22,14.26,0.0
2026-08-16 08:45:00,35,8,49.61,24.51,10.046,14.05,13.76,14.36,3.53
2026-08-16 09:00:00,36,9,102.78,24.08,9.615,13.3,12.04,14.7,10.47
2026-08-16 09:15:00,37,9,96.22,23.46,8.993,13.4,12.31,14.59,9.75
2026-08-16 09:30:00,38,9,67.47,23.03,8.56,13.85,13.59,14.12,6.16
2026-08-16 09:45:00,39,9,54.45,22.6,8.134,13.9,13.76,14.05,4.43
2026-08-16 10:00:00,40,10,63.55,21.93,7.465,13.09,12.98,13.2,5.45
2026-08-16 10:15:00,41,10,66.51,21.55,7.086,13.45,13.26,13.63,6.05
2026-08-16 10:30:00,42,10,66.35,21.31,6.845,13.53,13.34,13.71,6.09
2026-08-16 10:45:00,43,10,62.96,21.06,6.591,14.78,14.67,14.89,6.19
2026-08-16 11:00:00,44,11,62.58,20.49,6.024,14.38,14.28,14.47,6.05
2026-08-16 11:15:00,45,11,65.68,20.28,5.817,13.22,13.06,13.38,6.0
2026-08-16 11:30:00,46,11,65.62,20.18,5.712,13.45,13.28,13.61,6.11
2026-08-16 11:45:00,47,11,62.29,20.06,5.597,14.31,14.23,14.4,6.04
2026-08-16 12:00:00,48,12,65.22,19.57,5.1,14.74,14.58,14.91,6.73
2026-08-16 12:15:00,49,12,65.14,19.44,4.975,14.67,14.5,14.83,6.7
2026-08-16 12:30:00,50,12,65.12,19.42,4.953,12.78,12.63,12.92,5.84
2026-08-16 12:45:00,51,12,65.09,19.37,4.905,13.63,13.48,13.78,6.23
2026-08-16 13:00:00,52,13,68.07,18.92,4.449,13.34,13.12,13.56,6.56
2026-08-16 13:15:00,53,13,68.16,19.06,4.597,14.61,14.37,14.86,7.17
2026-08-16 13:30:00,54,13,68.24,19.19,4.726,14.73,14.49,14.99,7.23
2026-08-16 13:45:00,55,13,68.36,19.38,4.917,14.89,14.64,15.15,7.29
2026-08-16 14:00:00,56,14,68.25,19.2,4.731,13.53,13.3,13.76,6.64
2026-08-16 14:15:00,57,14,65.21,19.56,5.091,13.97,13.82,14.13,6.38
2026-08-16 14:30:00,58,14,65.45,19.93,5.465,14.75,14.58,14.93,6.72
2026-08-16 14:45:00,59,14,68.98,20.37,5.906,14.34,14.08,14.61,6.97
2026-08-16 15:00:00,60,15,91.72,20.49,6.02,14.65,13.62,15.76,10.44
2026-08-16 15:15:00,61,15,88.74,21.02,6.557,14.72,13.77,15.73,9.97
2026-08-16 15:30:00,62,15,85.73,21.47,7.002,14.49,13.65,15.39,9.31
2026-08-16 15:45:00,63,15,82.81,22.03,7.561,14.11,13.38,14.88,8.58
2026-08-16 16:00:00,64,16,86.14,22.29,7.822,13.91,13.09,14.78,8.88
2026-08-16 16:15:00,65,16,89.58,22.8,8.333,14.03,13.1,15.02,9.37
2026-08-16 16:30:00,66,16,86.61,23.22,8.755,14.58,13.71,15.51,9.24
2026-08-16 16:45:00,67,16,80.53,23.7,9.233,13.86,13.21,14.54,7.88
2026-08-16 17:00:00,68,17,150.0,24.66,10.193,19.32,16.22,23.01,24.21
2026-08-16 17:15:00,69,17,150.0,24.94,10.475,20.21,16.97,24.07,25.27
2026-08-16 17:30:00,70,17,150.0,25.28,10.81,24.07,20.21,28.67,30.02
2026-08-16 17:45:00,71,17,150.0,25.64,11.169,24.71,20.75,29.43,30.73
2026-08-16 18:00:00,72,18,150.0,26.77,12.304,19.62,16.47,23.36,24.17
2026-08-16 18:15:00,73,18,150.0,26.81,12.339,19.94,16.74,23.75,24.57
2026-08-16 18:30:00,74,18,150.0,26.98,12.511,17.49,14.69,20.84,21.52
2026-08-16 18:45:00,75,18,150.0,27.08,12.61,17.27,14.5,20.57,21.23
2026-08-16 19:00:00,76,19,150.0,28.01,13.539,15.34,12.88,18.27,18.71
2026-08-16 19:15:00,77,19,116.4,27.83,13.364,14.09,12.61,15.73,12.48
2026-08-16 19:30:00,78,19,150.0,27.72,13.254,14.35,12.05,17.09,17.54
2026-08-16 19:45:00,79,19,27.74,27.74,13.275,11.24,10.59,11.94,0.0
2026-08-16 20:00:00,80,20,52.31,27.89,13.423,13.06,12.97,13.16,3.19
2026-08-16 20:15:00,81,20,52.09,27.61,13.142,14.69,14.58,14.81,3.6
2026-08-16 20:30:00,82,20,51.9,27.38,12.914,14.6,14.48,14.72,3.58
2026-08-16 20:45:00,83,20,45.47,27.03,12.56,14.1,13.89,14.32,2.6
2026-08-16 21:00:00,84,21,42.16,26.76,12.291,13.81,13.55,14.07,2.13
2026-08-16 21:15:00,85,21,41.78,26.32,11.849,13.4,13.14,13.66,2.07
2026-08-16 21:30:00,86,21,41.53,26.04,11.572,13.43,13.16,13.69,2.08
2026-08-16 21:45:00,87,21,34.99,25.66,11.198,13.9,13.53,14.29,1.3
2026-08-16 22:00:00,88,22,34.82,25.48,11.015,13.68,13.32,14.06,1.28
2026-08-16 22:15:00,89,22,28.19,25.06,10.599,13.45,12.99,13.93,0.42
2026-08-16 22:30:00,90,22,34.24,24.85,10.386,14.19,13.8,14.59,1.33
2026-08-16 22:45:00,91,22,30.79,24.51,10.045,13.37,12.95,13.8,0.84
2026-08-16 23:00:00,92,23,33.78,24.36,9.894,13.1,12.73,13.48,1.23
2026-08-16 23:15:00,93,23,24.1,24.1,9.637,9.87,9.49,10.27,0.0
2026-08-16 23:30:00,94,23,23.92,23.92,9.456,5.15,4.95,5.36,0.0
2026-08-16 23:45:00,95,23,23.72,23.72,9.258,7.76,7.45,8.07,0.0
