hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-16 09:00:00,36,9,24.08,24.08,9.615,10.81,9.03,12.93,0.0
2026-06-16 09:15:00,37,9,23.46,23.46,8.993,10.1,8.41,12.12,0.0
2026-06-16 09:30:00,38,9,23.03,23.03,8.56,9.71,8.07,11.69,0.0
2026-06-16 09:45:00,39,9,22.6,22.6,8.134,9.72,8.06,11.72,0.0
2026-06-16 10:00:00,40,10,47.54,21.93,7.465,11.76,11.2,12.35,3.01
2026-06-16 10:15:00,41,10,50.45,21.55,7.086,10.16,9.8,10.54,2.94
2026-06-16 10:30:00,42,10,43.83,21.31,6.845,11.27,10.56,12.02,2.54
2026-06-16 10:45:00,43,10,50.07,21.06,6.591,11.24,10.82,11.67,3.26
2026-06-16 11:00:00,44,11,56.11,20.49,6.024,10.81,10.68,10.94,3.85
2026-06-16 11:15:00,45,11,55.95,20.28,5.817,10.44,10.3,10.57,3.72
2026-06-16 11:30:00,46,11,55.88,20.18,5.712,11.55,11.4,11.71,4.13
2026-06-16 11:45:00,47,11,62.29,20.06,5.597,9.99,9.85,10.13,4.22
2026-06-16 12:00:00,48,12,65.22,19.57,5.1,9.97,9.71,10.24,4.55
2026-06-16 12:15:00,49,12,61.87,19.44,4.975,10.71,10.58,10.84,4.55
2026-06-16 12:30:00,50,12,58.59,19.42,4.953,10.52,10.5,10.53,4.12
2026-06-16 12:45:00,51,12,58.56,19.37,4.905,10.37,10.35,10.39,4.06
2026-06-16 13:00:00,52,13,54.96,18.92,4.449,10.02,9.85,10.2,3.61
2026-06-16 13:15:00,53,13,55.07,19.06,4.597,11.17,10.99,11.36,4.02
2026-06-16 13:30:00,54,13,58.43,19.19,4.726,10.61,10.58,10.64,4.16
2026-06-16 13:45:00,55,13,61.83,19.38,4.917,10.29,10.17,10.42,4.37
2026-06-16 14:00:00,56,14,58.44,19.2,4.731,11.33,11.3,11.36,4.45
2026-06-16 14:15:00,57,14,55.43,19.56,5.091,10.42,10.26,10.58,3.74
2026-06-16 14:30:00,58,14,49.2,19.93,5.465,11.11,10.66,11.58,3.25
2026-06-16 14:45:00,59,14,52.78,20.37,5.906,11.74,11.44,12.06,3.81
2026-06-16 15:00:00,60,15,52.86,20.49,6.02,10.53,10.17,10.9,3.41
2026-06-16 15:15:00,61,15,59.72,21.02,6.557,10.48,10.44,10.52,4.06
2026-06-16 15:30:00,62,15,53.6,21.47,7.002,10.68,10.36,11.01,3.43
2026-06-16 15:45:00,63,15,57.22,22.03,7.561,10.58,10.48,10.69,3.72
2026-06-16 16:00:00,64,16,63.79,22.29,7.822,10.94,10.65,11.24,4.54
2026-06-16 16:15:00,65,16,80.04,22.8,8.333,10.74,9.54,12.08,6.15
2026-06-16 16:30:00,66,16,86.61,23.22,8.755,10.53,9.02,12.3,6.67
2026-06-16 16:45:00,67,16,99.48,23.7,9.233,10.54,8.4,13.23,7.99
2026-06-16 17:00:00,68,17,24.66,24.66,10.193,19.43,16.72,22.58,0.0
2026-06-16 17:15:00,69,17,24.94,24.94,10.475,17.78,15.32,20.63,0.0
2026-06-16 17:30:00,70,17,25.28,25.28,10.81,15.62,13.47,18.1,0.0
2026-06-16 17:45:00,71,17,25.64,25.64,11.169,15.47,13.37,17.91,0.0
2026-06-16 18:00:00,72,18,26.77,26.77,12.304,17.36,15.07,19.99,0.0
2026-06-16 18:15:00,73,18,26.81,26.81,12.339,17.51,15.21,20.16,0.0
2026-06-16 18:30:00,74,18,26.98,26.98,12.511,15.21,13.23,17.5,0.0
2026-06-16 18:45:00,75,18,27.08,27.08,12.61,13.29,11.55,15.28,0.0
2026-06-16 19:00:00,76,19,28.01,28.01,13.539,12.45,10.87,14.26,0.0
2026-06-16 19:15:00,77,19,52.26,27.83,13.364,11.01,10.69,11.34,2.69
2026-06-16 19:30:00,78,19,76.63,27.72,13.254,10.18,9.42,10.99,4.98
2026-06-16 19:45:00,79,19,82.76,27.74,13.275,9.96,8.98,11.05,5.48
2026-06-16 20:00:00,80,20,55.36,27.89,13.423,10.67,10.56,10.78,2.93
2026-06-16 20:15:00,81,20,49.03,27.61,13.142,10.36,10.07,10.66,2.22
2026-06-16 20:30:00,82,20,45.77,27.38,12.914,10.43,10.05,10.83,1.92
2026-06-16 20:45:00,83,20,45.47,27.03,12.56,11.85,11.4,12.31,2.19
2026-06-16 21:00:00,84,21,48.32,26.76,12.291,11.79,11.43,12.15,2.54
2026-06-16 21:15:00,85,21,51.05,26.32,11.849,10.57,10.33,10.81,2.61
2026-06-16 21:30:00,86,21,47.73,26.04,11.572,11.24,10.88,11.6,2.44
2026-06-16 21:45:00,87,21,44.31,25.66,11.198,11.65,11.17,12.14,2.17
2026-06-16 22:00:00,88,22,44.16,25.48,11.015,11.8,11.31,12.31,2.2
2026-06-16 22:15:00,89,22,34.43,25.06,10.599,11.14,10.38,11.94,1.04
2026-06-16 22:30:00,90,22,31.11,24.85,10.386,10.56,9.75,11.43,0.66
2026-06-16 22:45:00,91,22,24.51,24.51,10.045,12.03,10.9,13.27,0.0
2026-06-16 23:00:00,92,23,27.5,24.36,9.894,11.95,10.92,13.07,0.38
2026-06-16 23:15:00,93,23,27.25,24.1,9.637,11.74,10.72,12.85,0.37
2026-06-16 23:30:00,94,23,23.92,23.92,9.456,7.67,6.94,8.47,0.0
2026-06-16 23:45:00,95,23,23.72,23.72,9.258,7.89,7.14,8.73,0.0
