hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-11 07:45:00,31,7,25.71,25.71,11.243,6.81,6.1,7.61,0.0
2026-07-11 08:00:00,32,8,32.34,26.15,11.68,9.04,8.27,9.87,0.56
2026-07-11 08:15:00,33,8,62.91,25.59,11.12,9.09,8.98,9.21,3.39
2026-07-11 08:30:00,34,8,100.04,25.11,10.64,9.04,7.88,10.36,6.77
2026-07-11 08:45:00,35,8,131.18,24.51,10.046,8.95,7.04,11.38,9.55
2026-07-11 09:00:00,36,9,140.56,24.08,9.615,8.97,6.84,11.77,10.45
2026-07-11 09:15:00,37,9,143.67,23.46,8.993,9.0,6.79,11.93,10.82
2026-07-11 09:30:00,38,9,140.48,23.03,8.56,8.92,6.8,11.69,10.48
2026-07-11 09:45:00,39,9,124.52,22.6,8.134,8.91,7.17,11.08,9.08
2026-07-11 10:00:00,40,10,69.96,21.93,7.465,8.97,8.72,9.23,4.31
2026-07-11 10:15:00,41,10,72.93,21.55,7.086,8.83,8.51,9.15,4.53
2026-07-11 10:30:00,42,10,69.57,21.31,6.845,9.4,9.14,9.66,4.53
2026-07-11 10:45:00,43,10,69.41,21.06,6.591,9.65,9.39,9.91,4.66
2026-07-11 11:00:00,44,11,72.29,20.49,6.024,8.79,8.48,9.1,4.55
2026-07-11 11:15:00,45,11,68.93,20.28,5.817,9.33,9.09,9.57,4.54
2026-07-11 11:30:00,46,11,72.11,20.18,5.712,9.23,8.92,9.55,4.79
2026-07-11 11:45:00,47,11,72.04,20.06,5.597,9.08,8.77,9.39,4.72
2026-07-11 12:00:00,48,12,68.48,19.57,5.1,9.53,9.3,9.77,4.66
2026-07-11 12:15:00,49,12,71.66,19.44,4.975,8.6,8.32,8.89,4.49
2026-07-11 12:30:00,50,12,71.65,19.42,4.953,8.37,8.1,8.66,4.37
2026-07-11 12:45:00,51,12,68.36,19.37,4.905,9.24,9.02,9.47,4.53
2026-07-11 13:00:00,52,13,71.35,18.92,4.449,8.53,8.26,8.81,4.47
2026-07-11 13:15:00,53,13,71.44,19.06,4.597,9.57,9.27,9.89,5.01
2026-07-11 13:30:00,54,13,68.24,19.19,4.726,9.64,9.41,9.88,4.73
2026-07-11 13:45:00,55,13,68.36,19.38,4.917,9.02,8.8,9.24,4.42
2026-07-11 14:00:00,56,14,71.52,19.2,4.731,8.36,8.09,8.64,4.37
2026-07-11 14:15:00,57,14,68.47,19.56,5.091,9.13,8.9,9.36,4.46
2026-07-11 14:30:00,58,14,71.96,19.93,5.465,8.4,8.12,8.7,4.37
2026-07-11 14:45:00,59,14,68.98,20.37,5.906,9.8,9.55,10.07,4.77
2026-07-11 15:00:00,60,15,98.19,20.49,6.02,8.68,7.64,9.86,6.74
2026-07-11 15:15:00,61,15,101.63,21.02,6.557,8.89,7.73,10.21,7.16
2026-07-11 15:30:00,62,15,101.8,21.47,7.002,8.57,7.45,9.85,6.88
2026-07-11 15:45:00,63,15,98.81,22.03,7.561,8.56,7.51,9.74,6.57
2026-07-11 16:00:00,64,16,95.72,22.29,7.822,8.64,7.66,9.74,6.35
2026-07-11 16:15:00,65,16,99.12,22.8,8.333,8.79,7.71,10.02,6.71
2026-07-11 16:30:00,66,16,92.95,23.22,8.755,8.92,7.98,9.96,6.22
2026-07-11 16:45:00,67,16,90.01,23.7,9.233,8.65,7.81,9.57,5.73
2026-07-11 17:00:00,68,17,150.0,24.66,10.193,14.29,11.17,18.29,17.91
2026-07-11 17:15:00,69,17,150.0,24.94,10.475,13.57,10.6,17.36,16.97
2026-07-11 17:30:00,70,17,150.0,25.28,10.81,10.44,8.16,13.36,13.02
2026-07-11 17:45:00,71,17,150.0,25.64,11.169,13.13,10.26,16.8,16.33
2026-07-11 18:00:00,72,18,150.0,26.77,12.304,11.36,8.88,14.54,14.0
2026-07-11 18:15:00,73,18,150.0,26.81,12.339,12.09,9.45,15.48,14.9
2026-07-11 18:30:00,74,18,150.0,26.98,12.511,13.06,10.2,16.71,16.06
2026-07-11 18:45:00,75,18,150.0,27.08,12.61,14.18,11.08,18.14,17.42
2026-07-11 19:00:00,76,19,150.0,28.01,13.539,12.77,9.98,16.34,15.58
2026-07-11 19:15:00,77,19,27.83,27.83,13.364,8.63,7.93,9.39,0.0
2026-07-11 19:30:00,78,19,27.72,27.72,13.254,7.38,6.78,8.04,0.0
2026-07-11 19:45:00,79,19,39.97,27.74,13.275,8.89,8.44,9.36,1.09
2026-07-11 20:00:00,80,20,58.42,27.89,13.423,8.64,8.64,8.65,2.64
2026-07-11 20:15:00,81,20,55.15,27.61,13.142,9.35,9.28,9.41,2.57
2026-07-11 20:30:00,82,20,58.03,27.38,12.914,9.34,9.32,9.35,2.86
2026-07-11 20:45:00,83,20,57.77,27.03,12.56,9.11,9.09,9.12,2.8
2026-07-11 21:00:00,84,21,54.49,26.76,12.291,8.89,8.82,8.96,2.47
2026-07-11 21:15:00,85,21,44.87,26.32,11.849,9.24,9.02,9.46,1.71
2026-07-11 21:30:00,86,21,44.63,26.04,11.572,8.72,8.51,8.94,1.62
2026-07-11 21:45:00,87,21,47.42,25.66,11.198,8.37,8.2,8.53,1.82
2026-07-11 22:00:00,88,22,44.16,25.48,11.015,9.08,8.85,9.31,1.7
2026-07-11 22:15:00,89,22,43.8,25.06,10.599,9.67,9.42,9.92,1.81
2026-07-11 22:30:00,90,22,40.5,24.85,10.386,9.29,9.0,9.59,1.45
2026-07-11 22:45:00,91,22,30.79,24.51,10.045,8.41,8.02,8.83,0.53
2026-07-11 23:00:00,92,23,27.5,24.36,9.894,9.14,8.66,9.64,0.29
2026-07-11 23:15:00,93,23,30.4,24.1,9.637,9.36,8.91,9.83,0.59
2026-07-11 23:30:00,94,23,33.38,23.92,9.456,8.65,8.28,9.03,0.82
2026-07-11 23:45:00,95,23,26.88,23.72,9.258,9.58,9.07,10.12,0.3
