hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-08-25 10:00:00,40,10,47.54,21.93,7.465,11.48,11.26,11.71,2.94
2026-08-25 10:15:00,41,10,47.24,21.55,7.086,11.85,11.62,12.09,3.05
2026-08-25 10:30:00,42,10,43.83,21.31,6.845,11.59,11.3,11.89,2.61
2026-08-25 10:45:00,43,10,50.07,21.06,6.591,11.15,10.98,11.32,3.24
2026-08-25 11:00:00,44,11,52.87,20.49,6.024,12.56,12.43,12.69,4.07
2026-08-25 11:15:00,45,11,52.71,20.28,5.817,12.07,11.95,12.2,3.92
2026-08-25 11:30:00,46,11,55.88,20.18,5.712,11.43,11.37,11.49,4.08
2026-08-25 11:45:00,47,11,59.0,20.06,5.597,11.51,11.51,11.51,4.48
2026-08-25 12:00:00,48,12,61.96,19.57,5.1,11.38,11.33,11.44,4.83
2026-08-25 12:15:00,49,12,59.0,19.44,4.975,12.2,12.2,12.2,4.83
2026-08-25 12:30:00,50,12,55.33,19.42,4.953,12.07,11.99,12.14,4.33
2026-08-25 12:45:00,51,12,55.29,19.37,4.905,11.94,11.86,12.01,4.29
2026-08-25 13:00:00,52,13,51.69,18.92,4.449,11.68,11.54,11.83,3.83
2026-08-25 13:15:00,53,13,51.8,19.06,4.597,13.06,12.91,13.22,4.28
2026-08-25 13:30:00,54,13,55.16,19.19,4.726,12.24,12.16,12.32,4.4
2026-08-25 13:45:00,55,13,58.57,19.38,4.917,11.99,11.98,11.99,4.7
2026-08-25 14:00:00,56,14,55.17,19.2,4.731,12.94,12.85,13.02,4.65
2026-08-25 14:15:00,57,14,52.17,19.56,5.091,12.22,12.08,12.36,3.99
2026-08-25 14:30:00,58,14,45.94,19.93,5.465,13.02,12.73,13.31,3.39
2026-08-25 14:45:00,59,14,52.78,20.37,5.906,11.47,11.35,11.59,3.72
2026-08-25 15:00:00,60,15,43.15,20.49,6.02,12.43,12.03,12.85,2.82
2026-08-25 15:15:00,61,15,50.04,21.02,6.557,12.32,12.1,12.56,3.58
2026-08-25 15:30:00,62,15,43.96,21.47,7.002,12.53,12.15,12.93,2.82
2026-08-25 15:45:00,63,15,47.62,22.03,7.561,12.45,12.16,12.75,3.19
2026-08-25 16:00:00,64,16,57.41,22.29,7.822,11.91,11.87,11.95,4.18
2026-08-25 16:15:00,65,16,70.5,22.8,8.333,12.1,11.81,12.39,5.77
2026-08-25 16:30:00,66,16,77.1,23.22,8.755,11.74,11.3,12.18,6.32
2026-08-25 16:45:00,67,16,90.01,23.7,9.233,11.53,10.81,12.29,7.64
2026-08-25 17:00:00,68,17,24.66,24.66,10.193,22.16,20.84,23.56,0.0
2026-08-25 17:15:00,69,17,24.94,24.94,10.475,20.41,19.2,21.69,0.0
2026-08-25 17:30:00,70,17,25.28,25.28,10.81,17.74,16.7,18.84,0.0
2026-08-25 17:45:00,71,17,25.64,25.64,11.169,17.66,16.64,18.74,0.0
2026-08-25 18:00:00,72,18,26.77,26.77,12.304,19.81,18.71,20.99,0.0
2026-08-25 18:15:00,73,18,26.81,26.81,12.339,19.85,18.74,21.02,0.0
2026-08-25 18:30:00,74,18,26.98,26.98,12.511,17.13,16.18,18.14,0.0
2026-08-25 18:45:00,75,18,27.08,27.08,12.61,15.0,14.17,15.88,0.0
2026-08-25 19:00:00,76,19,28.01,28.01,13.539,14.15,13.38,14.95,0.0
2026-08-25 19:15:00,77,19,150.0,27.83,13.364,10.7,9.1,12.59,13.07
2026-08-25 19:30:00,78,19,150.0,27.72,13.254,9.06,7.7,10.65,11.07
2026-08-25 19:45:00,79,19,150.0,27.74,13.275,8.72,7.42,10.26,10.67
2026-08-25 20:00:00,80,20,52.31,27.89,13.423,11.89,11.81,11.98,2.9
2026-08-25 20:15:00,81,20,42.91,27.61,13.142,12.63,12.42,12.84,1.93
2026-08-25 20:30:00,82,20,39.64,27.38,12.914,12.37,12.13,12.62,1.52
2026-08-25 20:45:00,83,20,42.4,27.03,12.56,12.09,11.89,12.3,1.86
2026-08-25 21:00:00,84,21,45.24,26.76,12.291,12.36,12.19,12.54,2.29
2026-08-25 21:15:00,85,21,47.96,26.32,11.849,11.4,11.27,11.53,2.47
2026-08-25 21:30:00,86,21,44.63,26.04,11.572,11.65,11.48,11.83,2.17
2026-08-25 21:45:00,87,21,41.21,25.66,11.198,11.81,11.6,12.03,1.84
2026-08-25 22:00:00,88,22,41.05,25.48,11.015,11.9,11.68,12.12,1.85
2026-08-25 22:15:00,89,22,28.19,25.06,10.599,12.28,11.89,12.67,0.38
2026-08-25 22:30:00,90,22,24.85,24.85,10.386,11.64,11.24,12.06,0.0
2026-08-25 22:45:00,91,22,24.51,24.51,10.045,9.24,8.92,9.57,0.0
2026-08-25 23:00:00,92,23,24.36,24.36,9.894,11.03,10.64,11.43,0.0
2026-08-25 23:15:00,93,23,24.1,24.1,9.637,10.94,10.55,11.34,0.0
2026-08-25 23:30:00,94,23,23.92,23.92,9.456,6.13,5.91,6.35,0.0
2026-08-25 23:45:00,95,23,23.72,23.72,9.258,6.27,6.05,6.5,0.0
