hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-12 05:45:00,23,5,24.43,24.43,9.962,0.84,0.8,0.89,0.0
2026-07-12 06:00:00,24,6,25.06,25.06,10.59,2.05,1.95,2.16,0.0
2026-07-12 06:15:00,25,6,25.39,25.39,10.924,5.07,4.82,5.34,0.0
2026-07-12 06:30:00,26,6,25.53,25.53,11.065,6.78,6.44,7.13,0.0
2026-07-12 06:45:00,27,6,25.54,25.54,11.074,6.82,6.48,7.18,0.0
2026-07-12 07:00:00,28,7,26.48,26.48,12.011,0.3,0.27,0.34,0.0
2026-07-12 07:15:00,29,7,26.33,26.33,11.861,0.69,0.62,0.77,0.0
2026-07-12 07:30:00,30,7,26.13,26.13,11.668,2.35,2.11,2.61,0.0
2026-07-12 07:45:00,31,7,25.71,25.71,11.243,3.63,3.26,4.05,0.0
2026-07-12 08:00:00,32,8,26.15,26.15,11.68,7.39,6.64,8.23,0.0
2026-07-12 08:15:00,33,8,25.59,25.59,11.12,9.91,8.89,11.04,0.0
2026-07-12 08:30:00,34,8,25.11,25.11,10.64,13.11,11.74,14.64,0.0
2026-07-12 08:45:00,35,8,55.88,24.51,10.046,13.36,13.23,13.5,4.19
2026-07-12 09:00:00,36,9,93.34,24.08,9.615,13.72,12.27,15.34,9.5
2026-07-12 09:15:00,37,9,89.89,23.46,8.993,13.53,12.24,14.96,8.99
2026-07-12 09:30:00,38,9,67.47,23.03,8.56,13.53,13.16,13.91,6.01
2026-07-12 09:45:00,39,9,57.64,22.6,8.134,13.51,13.45,13.57,4.73
2026-07-12 10:00:00,40,10,63.55,21.93,7.465,13.15,13.0,13.31,5.48
2026-07-12 10:15:00,41,10,66.51,21.55,7.086,13.66,13.4,13.92,6.14
2026-07-12 10:30:00,42,10,66.35,21.31,6.845,13.73,13.47,13.99,6.18
2026-07-12 10:45:00,43,10,66.19,21.06,6.591,12.69,12.46,12.92,5.73
2026-07-12 11:00:00,44,11,65.82,20.49,6.024,12.34,12.13,12.56,5.6
2026-07-12 11:15:00,45,11,65.68,20.28,5.817,13.46,13.23,13.69,6.11
2026-07-12 11:30:00,46,11,65.62,20.18,5.712,13.68,13.45,13.91,6.22
2026-07-12 11:45:00,47,11,62.29,20.06,5.597,14.35,14.23,14.47,6.06
2026-07-12 12:00:00,48,12,68.48,19.57,5.1,12.57,12.27,12.88,6.15
2026-07-12 12:15:00,49,12,68.4,19.44,4.975,12.5,12.2,12.8,6.12
2026-07-12 12:30:00,50,12,65.12,19.42,4.953,12.92,12.72,13.12,5.9
2026-07-12 12:45:00,51,12,65.09,19.37,4.905,13.83,13.62,14.05,6.32
2026-07-12 13:00:00,52,13,68.07,18.92,4.449,13.48,13.17,13.79,6.63
2026-07-12 13:15:00,53,13,71.44,19.06,4.597,12.59,12.2,13.0,6.59
2026-07-12 13:30:00,54,13,71.52,19.19,4.726,12.7,12.3,13.11,6.64
2026-07-12 13:45:00,55,13,71.63,19.38,4.917,12.88,12.47,13.3,6.73
2026-07-12 14:00:00,56,14,68.25,19.2,4.731,13.74,13.42,14.07,6.74
2026-07-12 14:15:00,57,14,65.21,19.56,5.091,14.14,13.91,14.36,6.45
2026-07-12 14:30:00,58,14,68.71,19.93,5.465,12.6,12.3,12.92,6.15
2026-07-12 14:45:00,59,14,68.98,20.37,5.906,14.54,14.18,14.92,7.07
2026-07-12 15:00:00,60,15,104.67,20.49,6.02,11.82,10.21,13.69,9.95
2026-07-12 15:15:00,61,15,101.63,21.02,6.557,11.83,10.32,13.57,9.54
2026-07-12 15:30:00,62,15,95.37,21.47,7.002,12.31,10.95,13.84,9.1
2026-07-12 15:45:00,63,15,89.21,22.03,7.561,12.67,11.5,13.96,8.51
2026-07-12 16:00:00,64,16,92.53,22.29,7.822,12.52,11.24,13.94,8.79
2026-07-12 16:15:00,65,16,99.12,22.8,8.333,11.98,10.53,13.63,9.14
2026-07-12 16:30:00,66,16,96.12,23.22,8.755,12.5,11.1,14.08,9.11
2026-07-12 16:45:00,67,16,86.85,23.7,9.233,12.38,11.32,13.54,7.82
2026-07-12 17:00:00,68,17,24.66,24.66,10.193,19.91,18.15,21.84,0.0
2026-07-12 17:15:00,69,17,24.94,24.94,10.475,20.7,18.88,22.68,0.0
2026-07-12 17:30:00,70,17,25.28,25.28,10.81,24.47,22.34,26.79,0.0
2026-07-12 17:45:00,71,17,25.64,25.64,11.169,25.38,23.2,27.77,0.0
2026-07-12 18:00:00,72,18,26.77,26.77,12.304,20.07,18.4,21.89,0.0
2026-07-12 18:15:00,73,18,26.81,26.81,12.339,20.64,18.93,22.51,0.0
2026-07-12 18:30:00,74,18,26.98,26.98,12.511,17.87,16.39,19.48,0.0
2026-07-12 18:45:00,75,18,27.08,27.08,12.61,17.87,16.4,19.47,0.0
2026-07-12 19:00:00,76,19,28.01,28.01,13.539,15.74,14.48,17.11,0.0
2026-07-12 19:15:00,77,19,33.94,27.83,13.364,14.16,13.24,15.15,0.86
2026-07-12 19:30:00,78,19,27.72,27.72,13.254,14.71,13.52,16.0,0.0
2026-07-12 19:45:00,79,19,150.0,27.74,13.275,10.97,8.59,14.02,13.41
2026-07-12 20:00:00,80,20,52.31,27.89,13.423,13.23,13.08,13.37,3.23
2026-07-12 20:15:00,81,20,55.15,27.61,13.142,12.84,12.76,12.93,3.54
2026-07-12 20:30:00,82,20,54.97,27.38,12.914,12.84,12.75,12.92,3.54
2026-07-12 20:45:00,83,20,48.55,27.03,12.56,12.58,12.36,12.8,2.71
2026-07-12 21:00:00,84,21,45.24,26.76,12.291,12.35,12.07,12.64,2.28
2026-07-12 21:15:00,85,21,41.78,26.32,11.849,14.2,13.8,14.62,2.2
2026-07-12 21:30:00,86,21,41.53,26.04,11.572,14.11,13.7,14.53,2.19
2026-07-12 21:45:00,87,21,38.1,25.66,11.198,12.63,12.2,13.09,1.57
2026-07-12 22:00:00,88,22,37.93,25.48,11.015,12.37,11.94,12.81,1.54
2026-07-12 22:15:00,89,22,31.31,25.06,10.599,12.78,12.2,13.39,0.8
2026-07-12 22:30:00,90,22,37.37,24.85,10.386,13.06,12.6,13.55,1.63
2026-07-12 22:45:00,91,22,33.92,24.51,10.045,12.51,12.0,13.05,1.18
2026-07-12 23:00:00,92,23,33.78,24.36,9.894,14.04,13.46,14.64,1.32
2026-07-12 23:15:00,93,23,24.1,24.1,9.637,10.72,10.12,11.37,0.0
2026-07-12 23:30:00,94,23,23.92,23.92,9.456,5.48,5.16,5.81,0.0
2026-07-12 23:45:00,95,23,23.72,23.72,9.258,8.45,7.97,8.97,0.0
