hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-06-04 21:30:00,86,21,44.63,26.04,11.572,7.93,7.21,8.73,1.47
2026-06-04 21:45:00,87,21,47.42,25.66,11.198,7.1,6.57,7.67,1.55
2026-06-04 22:00:00,88,22,41.05,25.48,11.015,6.98,6.19,7.86,1.09
2026-06-04 22:15:00,89,22,34.43,25.06,10.599,6.26,5.32,7.37,0.59
2026-06-04 22:30:00,90,22,24.85,24.85,10.386,3.82,3.04,4.8,0.0
2026-06-04 22:45:00,91,22,24.51,24.51,10.045,3.28,2.61,4.13,0.0
2026-06-04 23:00:00,92,23,24.36,24.36,9.894,3.87,3.07,4.87,0.0
2026-06-04 23:15:00,93,23,27.25,24.1,9.637,6.36,5.15,7.85,0.2
2026-06-04 23:30:00,94,23,27.07,23.92,9.456,6.25,5.05,7.73,0.2
2026-06-04 23:45:00,95,23,23.72,23.72,9.258,6.5,5.14,8.22,0.0
