hourstamp,slot,hour,price_ct,floor_ct,spot_ct,forecast_kwh,forecast_lower,forecast_upper,margin_eur
2026-07-14 20:45:00,83,20,42.4,27.03,12.56,13.28,12.92,13.64,2.04
2026-07-14 21:00:00,84,21,45.24,26.76,12.291,13.31,13.01,13.61,2.46
2026-07-14 21:15:00,85,21,47.96,26.32,11.849,12.1,11.89,12.32,2.62
2026-07-14 21:30:00,86,21,44.63,26.04,11.572,12.7,12.4,13.0,2.36
2026-07-14 21:45:00,87,21,41.21,25.66,11.198,13.07,12.7,13.46,2.03
2026-07-14 22:00:00,88,22,41.05,25.48,11.015,13.11,12.73,13.5,2.04
2026-07-14 22:15:00,89,22,31.31,25.06,10.599,12.17,11.63,12.73,0.76
2026-07-14 22:30:00,90,22,24.85,24.85,10.386,13.68,12.94,14.47,0.0
2026-07-14 22:45:00,91,22,24.51,24.51,10.045,10.91,10.31,11.54,0.0
2026-07-14 23:00:00,92,23,24.36,24.36,9.894,12.9,12.19,13.65,0.0
2026-07-14 23:15:00,93,23,24.1,24.1,9.637,12.77,12.06,13.52,0.0
2026-07-14 23:30:00,94,23,23.92,23.92,9.456,7.08,6.69,7.5,0.0
2026-07-14 23:45:00,95,23,23.72,23.72,9.258,7.31,6.9,7.74,0.0
